CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,InternetService,TechSupport,SeniorCitizen,Partner,PaperlessBilling,Churn
CUST04080,52.0,male,3,112.91,5754.86,Two Year,Electronic Check,DSL,Yes,1,Yes,No,No
CUST04081,47.0,M,8,88.55,1466.45,Month-to-Month,Credit Card,Fiber Optic,No,0,No,Yes,Yes
CUST04082,47.0,Female,2,137.11,8824.43,Month-to-Month,Mailed Check,No,No,0,No,No,No
CUST04083,64.0,M,11,60.68,6341.79,Two Year,Mailed Check,Fiber Optic,Yes,0,No,No,No
CUST04084,52.0,Male,5,94.64,6785.33,Two Year,Credit Card,No,No,1,Yes,No,No
CUST04085,36.0,M,5,85.1,610.67,Month-to-Month,Credit Card,No,Yes,0,Yes,No,No
CUST04086,67.0,male,6,83.64,6875.49,Month-to-Month,Electronic Check,DSL,No,0,No,No,Yes
CUST04087,25.0,Male,8,79.29,6977.02,Month-to-Month,Bank Transfer,DSL,No,1,Yes,Yes,No
CUST04088,43.0,Male,11,46.73,6052.52,One Year,Mailed Check,No,No,0,Yes,Yes,No
CUST04089,66.0,Male,6,118.24,2641.35,One Year,Bank Transfer,Fiber Optic,Yes,1,Yes,No,Yes
CUST04090,57.0,male,13,78.67,4417.42,Month-to-Month,Mailed Check,DSL,Yes,1,No,No,No
CUST04091,24.0,Female,0,144.61,1011.7,One Year,Electronic Check,No,Yes,0,No,Yes,No
CUST04092,47.0,M,14,53.91,4254.85,Two Year,Bank Transfer,DSL,No,0,No,No,No
CUST04093,24.0,Male,7,108.76,,Two Year,Mailed Check,DSL,No,1,No,Yes,Yes
CUST04094,20.0,Male,4,142.29,3154.89,Month-to-Month,Mailed Check,DSL,No,1,Yes,Yes,No
CUST04095,18.0,Male,8,106.25,1480.15,Two Year,Electronic Check,Fiber Optic,No,1,No,No,No
CUST04096,53.0,Female,9,133.27,2085.89,Two Year,Bank Transfer,Fiber Optic,Yes,1,No,Yes,Yes
CUST04097,42.0,Female,12,127.57,707.59,Two Year,Electronic Check,No,No,0,Yes,Yes,No
CUST04098,54.0,male,14,66.82,8280.71,Two Year,Bank Transfer,Fiber Optic,No,1,No,Yes,No
CUST04099,18.0,Female,11,98.02,4783.09,Two Year,Bank Transfer,No,Yes,0,Yes,No,Yes
CUST04100,32.0,M,4,40.31,3582.74,One Year,Mailed Check,No,No,1,Yes,Yes,No
CUST04101,54.0,male,4,89.62,4824.56,One Year,Credit Card,DSL,Yes,0,Yes,Yes,Yes
CUST04102,30.0,male,14,49.95,5662.07,Month-to-Month,Bank Transfer,DSL,No,1,Yes,Yes,No
CUST04103,57.0,M,11,116.69,8298.47,Two Year,Bank Transfer,Fiber Optic,Yes,1,Yes,No,No
CUST04104,25.0,M,11,88.65,1624.66,One Year,Electronic Check,No,No,0,No,No,Yes
CUST04105,22.0,M,13,73.46,2674.06,One Year,Bank Transfer,No,Yes,1,Yes,No,No
CUST04106,26.0,male,1,54.94,8782.59,One Year,Bank Transfer,DSL,Yes,0,No,No,No
CUST04107,18.0,male,11,149.83,3353.31,Two Year,Bank Transfer,DSL,No,1,No,Yes,No
CUST04108,53.0,male,10,29.32,222.6,One Year,Bank Transfer,DSL,No,1,Yes,Yes,No
CUST04109,52.0,M,2,25.66,1345.84,Month-to-Month,Bank Transfer,Fiber Optic,Yes,1,Yes,Yes,Yes
CUST04110,19.0,M,9,48.24,256.52,Month-to-Month,Credit Card,No,Yes,0,No,Yes,Yes
CUST04111,57.0,Male,8,146.24,8909.51,Two Year,Mailed Check,No,No,1,Yes,No,Yes
CUST04112,40.0,Female,6,147.3,2524.26,Month-to-Month,Bank Transfer,No,Yes,0,No,No,No
CUST04113,26.0,Male,0,105.14,8313.41,One Year,Electronic Check,DSL,No,1,Yes,No,No
CUST04114,51.0,M,2,134.41,8963.06,Two Year,Electronic Check,Fiber Optic,No,0,Yes,Yes,No
CUST04115,63.0,male,11,47.82,5406.57,Month-to-Month,Bank Transfer,Fiber Optic,No,0,Yes,No,No
CUST04116,31.0,M,1,146.37,318.1,Two Year,Bank Transfer,DSL,No,1,No,No,No
CUST04117,21.0,Female,0,38.56,752.69,One Year,Bank Transfer,Fiber Optic,No,1,Yes,Yes,Yes
CUST04118,47.0,Male,8,33.15,4344.67,Month-to-Month,Credit Card,Fiber Optic,No,1,Yes,Yes,No
CUST04119,48.0,Male,7,34.59,3667.42,One Year,Mailed Check,No,Yes,1,No,Yes,Yes
CUST04120,55.0,male,14,94.51,5463.47,Month-to-Month,Electronic Check,DSL,No,0,No,No,Yes
CUST04121,28.0,Male,4,121.53,3960.85,Two Year,Credit Card,DSL,Yes,0,No,Yes,No
CUST04122,52.0,Male,10,67.67,8408.01,Month-to-Month,Credit Card,DSL,No,1,Yes,No,No
CUST04123,25.0,M,11,147.13,4821.96,Month-to-Month,Bank Transfer,DSL,No,0,No,No,No
CUST04124,20.0,Male,1,76.47,6249.66,Month-to-Month,Mailed Check,No,No,1,No,Yes,Yes
CUST04125,31.0,Male,0,39.56,8070.44,Two Year,Bank Transfer,Fiber Optic,Yes,1,No,No,No
CUST04126,30.0,Male,6,80.58,1338.91,Month-to-Month,Electronic Check,Fiber Optic,No,1,Yes,No,Yes
CUST04127,62.0,male,12,108.27,2083.02,One Year,Mailed Check,No,No,1,Yes,Yes,No
CUST04128,49.0,male,10,128.19,983.72,Two Year,Bank Transfer,Fiber Optic,No,1,Yes,No,No
CUST04129,51.0,M,10,79.64,1273.95,Two Year,Electronic Check,DSL,No,0,No,No,Yes
CUST04130,62.0,Male,14,97.17,4623.0,One Year,Credit Card,No,Yes,1,Yes,No,No
CUST04131,36.0,male,1,54.75,2904.19,Two Year,Electronic Check,No,Yes,0,Yes,Yes,Yes
CUST04132,55.0,male,0,103.97,3820.09,Month-to-Month,Electronic Check,DSL,No,1,No,No,No
CUST04133,33.0,M,1,148.18,8842.76,Two Year,Electronic Check,DSL,No,1,Yes,Yes,Yes
CUST04134,19.0,Female,6,26.38,1427.21,One Year,Mailed Check,DSL,Yes,1,Yes,Yes,No
CUST04135,57.0,Male,6,135.25,4876.49 ,Two Year,Credit Card,Fiber Optic,No,1,No,No,Yes
CUST04136,34.0,male,9,93.1,907.86,One Year,Mailed Check,DSL,Yes,0,No,Yes,No
CUST04137,51.0,M,5,52.77,2880.1,Two Year,Credit Card,No,Yes,0,No,No,No
CUST04138,59.0,M,4,144.14,4757.18,One Year,Bank Transfer,Fiber Optic,Yes,1,No,Yes,No
CUST04139,33.0,M,2,82.84,8520.75,Two Year,Bank Transfer,Fiber Optic,Yes,1,No,Yes,No
CUST04140,55.0,male,13,63.12,3533.23,Month-to-Month,Electronic Check,No,Yes,1,No,No,No
CUST04141,19.0,Male,11,43.59,602.86,One Year,Electronic Check,Fiber Optic,Yes,1,No,Yes,Yes
CUST04142,19.0,Female,2,51.78,3505.69,One Year,Mailed Check,DSL,Yes,0,No,No,Yes
CUST04143,43.0,Male,10,128.27,1328.76,Two Year,Credit Card,DSL,No,0,Yes,No,No
CUST04144,30.0,M,12,99.87,2085.31,Two Year,Credit Card,DSL,Yes,1,Yes,No,Yes
CUST04145,64.0,M,11,138.72,5570.45,Two Year,Credit Card,DSL,No,0,Yes,No,No
CUST04146,48.0,Female,8,50.16,625.47,Month-to-Month,Electronic Check,Fiber Optic,No,0,Yes,No,No
CUST04147,51.0,Male,3,35.75,4193.22,Two Year,Electronic Check,No,No,1,Yes,Yes,No
CUST04148,56.0,M,8,20.79,5492.97,One Year,Credit Card,Fiber Optic,Yes,0,No,No,No
CUST04149,20.0,M,3,86.02,,Two Year,Electronic Check,No,Yes,1,No,No,Yes
CUST04150,25.0,Male,1,149.78,191.75,Month-to-Month,Credit Card,No,Yes,0,No,No,Yes
CUST04151,40.0,M,14,110.35,8869.96,Two Year,Mailed Check,DSL,No,0,Yes,No,No
CUST04152,31.0,Male,3,60.09,3316.7,Two Year,Bank Transfer,Fiber Optic,No,1,Yes,Yes,No
CUST04153,44.0,M,5,133.99,7011.62,One Year,Credit Card,DSL,No,0,No,Yes,No
CUST04154,46.0,Male,5,121.62,2944.31,Two Year,Electronic Check,Fiber Optic,No,0,No,Yes,Yes
CUST04155,56.0,Female,4,22.0,4285.65,Month-to-Month,Mailed Check,Fiber Optic,Yes,0,Yes,Yes,Yes
CUST04156,56.0,M,14,126.19,3508.4,Two Year,Electronic Check,DSL,No,0,Yes,No,No
CUST04157,,Female,14,59.07,3096.0,Two Year,Electronic Check,Fiber Optic,Yes,0,No,No,Yes
CUST04158,34.0,M,0,39.46,216.23,One Year,Electronic Check,DSL,No,1,Yes,No,No
CUST04159,58.0,M,2,49.42,3252.99,Two Year,Credit Card,No,Yes,1,Yes,No,Yes
CUST04160,47.0,male,4,80.92,8007.62,One Year,Mailed Check,DSL,No,0,No,No,Yes
CUST04161,30.0,Male,5,75.23,6219.73,One Year,Credit Card,Fiber Optic,Yes,1,No,No,No
CUST04162,38.0,Female,13,57.56,1325.9,Two Year,Bank Transfer,Fiber Optic,No,0,Yes,No,Yes
CUST04163,36.0,Female,0,42.39,5328.57,One Year,Credit Card,No,Yes,0,No,No,No
CUST04164,36.0,Female,13,119.09,8032.23,One Year,Bank Transfer,No,Yes,1,No,No,No
CUST04165,42.0,Male,13,148.71,6306.31,Two Year,Mailed Check,No,Yes,0,Yes,No,No
CUST04166,39.0,male,8,121.11,1355.19,Two Year,Mailed Check,DSL,No,1,Yes,Yes,No
CUST04167,48.0,Female,13,58.47,7813.14,Month-to-Month,Credit Card,DSL,Yes,0,No,Yes,No
CUST04168,34.0,Male,2,51.83,2727.87,Month-to-Month,Credit Card,Fiber Optic,Yes,0,Yes,No,Yes
CUST04169,40.0,M,9,48.3,4097.6 ,One Year,Electronic Check,No,Yes,1,No,No,Yes
CUST04170,49.0,Female,12,37.77,4744.76,One Year,Bank Transfer,No,Yes,0,No,Yes,No
CUST04171,27.0,Female,2,91.67,7657.55,Two Year,Electronic Check,DSL,Yes,1,Yes,No,No
CUST04172,27.0,male,10,98.7,8385.84,Month-to-Month,Electronic Check,Fiber Optic,No,1,No,No,No
CUST04173,53.0,Female,1,111.72,8368.28,Month-to-Month,Mailed Check,No,Yes,0,Yes,No,Yes
CUST04174,25.0,Female,7,108.43,91.43,Two Year,Credit Card,DSL,No,0,Yes,No,No
CUST04175,69.0,M,14,58.0,8298.56,Two Year,Mailed Check,DSL,Yes,1,Yes,No,Yes
CUST04176,37.0,Male,12,62.94,508.39,Two Year,Credit Card,No,No,0,Yes,Yes,Yes
CUST04177,49.0,Male,2,108.6,2406.65,Two Year,Mailed Check,No,No,0,No,No,No
CUST04178,67.0,male,5,65.43,4644.59,Month-to-Month,Mailed Check,Fiber Optic,No,1,No,Yes,No
CUST04179,31.0,M,1,47.64,4329.73,Two Year,Mailed Check,No,No,0,No,No,No
CUST04180,67.0,Male,6,68.66,5450.29,Two Year,Bank Transfer,DSL,No,0,Yes,No,Yes
CUST04181,45.0,M,12,55.37,4325.43,Month-to-Month,Mailed Check,No,No,1,No,No,No
CUST04182,63.0,Male,3,31.48,8410.69 ,Two Year,Bank Transfer,No,Yes,0,No,Yes,No
CUST04183,69.0,M,8,127.92,2180.13,Month-to-Month,Mailed Check,Fiber Optic,Yes,0,Yes,Yes,No
CUST04184,41.0,male,13,130.9,2480.74,Month-to-Month,Credit Card,DSL,Yes,0,Yes,No,Yes
CUST04185,32.0,Female,9,48.57,8288.23,Two Year,Bank Transfer,No,Yes,0,No,Yes,No
CUST04186,39.0,male,8,28.42,709.12,Two Year,Credit Card,DSL,No,0,No,Yes,No
CUST04187,,Male,6,116.05,5493.86,One Year,Credit Card,Fiber Optic,No,0,Yes,Yes,No
CUST04188,21.0,male,14,539.9596418337408,6141.99,One Year,Credit Card,DSL,No,1,Yes,No,Yes
CUST04189,30.0,Female,11,71.15,4559.76,Month-to-Month,Bank Transfer,No,Yes,0,Yes,Yes,Yes
CUST04190,40.0,male,7,28.34,6254.2,Month-to-Month,Electronic Check,No,Yes,0,No,Yes,No
CUST04191,25.0,Male,2,49.42,1571.34,One Year,Bank Transfer,Fiber Optic,No,0,No,Yes,No
CUST04192,35.0,Male,10,123.08,7676.64,Month-to-Month,Electronic Check,Fiber Optic,Yes,1,Yes,No,Yes
CUST04193,29.0,male,4,124.57,1277.43,One Year,Bank Transfer,Fiber Optic,No,0,Yes,Yes,No
CUST04194,48.0,Female,1,46.92,,Two Year,Mailed Check,DSL,No,1,No,Yes,No
CUST04195,31.0,male,9,63.67,695.81,Two Year,Electronic Check,DSL,Yes,1,Yes,No,No
CUST04196,51.0,Female,6,37.45,4916.0,Two Year,Mailed Check,DSL,No,1,Yes,No,No
CUST04197,35.0,M,12,29.64,6034.32,Month-to-Month,Electronic Check,DSL,Yes,1,Yes,No,No
CUST04198,51.0,Female,7,148.98,8472.17,Two Year,Bank Transfer,Fiber Optic,Yes,1,No,Yes,No
CUST04199,28.0,M,8,105.23,6659.24,Month-to-Month,Bank Transfer,DSL,Yes,0,No,No,No
CUST04200,58.0,male,10,90.47,4879.1,Two Year,Electronic Check,DSL,Yes,0,Yes,No,No
CUST04201,29.0,Female,10,119.51,8394.9,Month-to-Month,Mailed Check,DSL,No,0,No,Yes,No
CUST04202,66.0,M,6,129.21,4316.36,Month-to-Month,Credit Card,DSL,No,0,Yes,No,No
CUST04203,32.0,M,9,124.87,5059.63,One Year,Electronic Check,Fiber Optic,No,1,No,Yes,No
CUST04204,48.0,M,14,22.15,5372.96,One Year,Electronic Check,Fiber Optic,No,1,No,No,Yes
CUST04205,66.0,Male,9,44.29,3701.62,One Year,Mailed Check,No,Yes,1,Yes,No,No
CUST04206,46.0,male,12,105.14,7549.57,Month-to-Month,Credit Card,No,Yes,1,Yes,Yes,No
CUST04207,43.0,M,7,68.85,1682.88,One Year,Electronic Check,DSL,No,1,No,Yes,Yes
CUST04208,35.0,Female,11,147.72,5002.48,One Year,Credit Card,DSL,Yes,1,No,Yes,No
CUST04209,49.0,M,8,106.5,6505.65,One Year,Credit Card,Fiber Optic,Yes,0,Yes,Yes,Yes
CUST04210,39.0,Male,5,144.35,8137.71,Month-to-Month,Bank Transfer,No,No,0,Yes,No,No
CUST04211,55.0,male,11,46.19,7957.59,Month-to-Month,Mailed Check,DSL,No,0,Yes,No,No
CUST04212,34.0,Male,11,132.31,4588.49,One Year,Electronic Check,No,Yes,0,Yes,Yes,No
CUST04213,40.0,Male,9,61.78,5795.59,One Year,Electronic Check,No,No,1,Yes,No,Yes
CUST04214,41.0,Male,1,148.64,3560.25,Month-to-Month,Credit Card,No,Yes,1,No,Yes,No
CUST04215,67.0,Female,1,40.5,4224.24,Month-to-Month,Electronic Check,Fiber Optic,Yes,1,Yes,No,No
CUST04216,25.0,male,3,87.12,8158.27,One Year,Credit Card,DSL,No,0,Yes,Yes,No
CUST04217,58.0,male,14,123.07,8377.72,One Year,Electronic Check,DSL,No,0,Yes,Yes,Yes
CUST04218,23.0,Female,8,76.24,8060.82,One Year,Mailed Check,Fiber Optic,No,0,No,Yes,No
CUST04219,22.0,male,6,80.85,1262.57,Month-to-Month,Electronic Check,Fiber Optic,Yes,0,No,Yes,Yes
CUST04220,61.0,Male,1,148.23,7653.75,One Year,Credit Card,Fiber Optic,No,0,No,No,No
CUST04221,46.0,male,7,75.29,8536.31,Month-to-Month,Credit Card,No,No,0,Yes,Yes,No
CUST04222,45.0,Female,10,98.53,3264.02,Two Year,Electronic Check,No,No,1,Yes,Yes,No
CUST04223,28.0,Male,6,27.09,4677.44,One Year,Electronic Check,DSL,No,0,No,No,No
CUST04224,18.0,Female,8,129.49,7016.28,Two Year,Credit Card,DSL,Yes,0,No,No,No
CUST04225,60.0,M,7,104.26,5067.46,Month-to-Month,Bank Transfer,No,No,0,Yes,Yes,No
CUST04226,36.0,Male,2,72.52,,Two Year,Bank Transfer,No,Yes,1,No,No,No
CUST04227,26.0,Male,0,22.1,4112.31,One Year,Electronic Check,Fiber Optic,No,0,No,No,Yes
CUST04228,44.0,male,1,96.92,6431.21,Two Year,Mailed Check,No,No,0,Yes,Yes,No
CUST04229,51.0,Male,14,21.65,7137.47,Two Year,Electronic Check,DSL,No,1,No,Yes,No
CUST04230,61.0,Female,13,20.16,4457.02,Two Year,Mailed Check,DSL,Yes,0,Yes,Yes,No
CUST04231,21.0,male,12,100.09,7715.71,Month-to-Month,Electronic Check,Fiber Optic,No,0,No,No,Yes
CUST04232,53.0,M,1,44.57,4924.47,One Year,Credit Card,Fiber Optic,No,1,No,No,Yes
CUST04233,35.0,Female,3,44.95,3716.62,Month-to-Month,Electronic Check,DSL,No,1,Yes,No,No
CUST04234,32.0,M,5,104.93,988.26,Two Year,Mailed Check,No,Yes,0,No,Yes,No
CUST04235,68.0,M,3,26.98,3552.85,Two Year,Mailed Check,No,No,1,Yes,Yes,No
CUST04236,30.0,M,8,60.74,6610.75,Month-to-Month,Electronic Check,DSL,No,1,No,No,No
CUST04237,36.0,Male,3,39.43,8293.15,Month-to-Month,Electronic Check,No,Yes,0,No,Yes,No
CUST04238,66.0,Female,5,95.42,2280.08,Two Year,Bank Transfer,No,Yes,1,Yes,No,No
CUST04239,23.0,Female,5,106.03,3210.01,One Year,Electronic Check,DSL,Yes,1,Yes,No,No
CUST04240,65.0,Male,9,113.75,1402.57,Month-to-Month,Electronic Check,DSL,Yes,0,No,Yes,No
CUST04241,29.0,male,10,53.18,6222.69,Two Year,Credit Card,Fiber Optic,No,1,Yes,Yes,Yes
CUST04242,68.0,M,9,31.6,8642.49,Two Year,Mailed Check,DSL,No,0,Yes,No,No
CUST04243,54.0,Female,0,30.23,,One Year,Bank Transfer,Fiber Optic,Yes,1,Yes,Yes,No
CUST04244,34.0,Male,7,75.4,5561.35,Two Year,Credit Card,Fiber Optic,Yes,1,Yes,Yes,No
CUST04245,40.0,M,11,142.96,4990.34,Month-to-Month,Electronic Check,No,Yes,0,No,Yes,Yes
CUST04246,43.0,male,2,48.3,814.33,Two Year,Mailed Check,DSL,Yes,1,No,Yes,No
CUST04247,46.0,male,14,53.38,6570.94,Two Year,Electronic Check,No,No,1,Yes,Yes,No
CUST04248,50.0,M,12,33.12,5426.4,Two Year,Electronic Check,DSL,Yes,1,No,Yes,No
CUST04249,44.0,male,5,98.72,5960.06,Two Year,Electronic Check,DSL,Yes,1,No,No,No
CUST04250,42.0,Female,2,108.38,8091.32,One Year,Electronic Check,No,No,1,No,Yes,Yes
CUST04251,27.0,Female,14,103.58,7059.97,Month-to-Month,Mailed Check,Fiber Optic,No,0,No,No,No
CUST04252,64.0,Female,10,131.95,7032.62,Two Year,Credit Card,DSL,Yes,1,No,No,No
CUST04253,40.0,male,1,83.24,8346.11,Month-to-Month,Electronic Check,Fiber Optic,Yes,0,No,No,Yes
CUST04254,38.0,Female,14,37.48,8909.62,One Year,Electronic Check,No,Yes,1,Yes,Yes,No
CUST04255,38.0,Male,4,57.62,5239.92,Month-to-Month,Bank Transfer,No,No,1,No,No,No
CUST04256,60.0,Female,13,106.12,997.76,One Year,Bank Transfer,DSL,No,0,No,Yes,No
CUST04257,30.0,Female,0,99.71,4142.99,Month-to-Month,Mailed Check,No,No,1,Yes,No,Yes
CUST04258,54.0,male,8,89.03,7092.66,Month-to-Month,Electronic Check,DSL,Yes,1,Yes,No,No
CUST04259,50.0,Female,10,108.79,268.97,Two Year,Electronic Check,DSL,Yes,1,No,No,No
CUST04260,41.0,M,6,102.86,530.85 ,Month-to-Month,Electronic Check,DSL,No,1,No,Yes,No
CUST04261,61.0,Male,2,134.57,623.08,Two Year,Mailed Check,DSL,No,0,No,No,No
CUST04262,28.0,male,3,96.18,6584.7,Two Year,Mailed Check,DSL,No,0,No,No,Yes
CUST04263,34.0,Male,12,121.22,4520.48,Month-to-Month,Electronic Check,No,Yes,1,Yes,Yes,No
CUST04264,21.0,M,5,52.33,3332.7,Two Year,Electronic Check,DSL,No,0,Yes,No,No
CUST04265,64.0,male,2,108.16,968.44,Month-to-Month,Mailed Check,Fiber Optic,No,0,Yes,No,No
CUST04266,42.0,male,11,137.29,6595.52,Two Year,Electronic Check,DSL,No,1,Yes,No,No
CUST04267,47.0,Female,6,70.15,2902.76,Two Year,Credit Card,DSL,Yes,1,Yes,No,No
CUST04268,26.0,Male,12,121.28,,One Year,Credit Card,DSL,No,0,Yes,No,Yes
CUST04269,38.0,M,5,114.22,5877.83,One Year,Mailed Check,No,Yes,0,No,No,No
CUST04270,37.0,M,8,27.74,5039.92,Month-to-Month,Credit Card,Fiber Optic,Yes,0,No,Yes,No
CUST04271,36.0,male,11,95.6,3274.45,Two Year,Bank Transfer,Fiber Optic,Yes,0,No,No,No
CUST04272,36.0,Female,14,36.92,5780.56,One Year,Electronic Check,Fiber Optic,No,0,Yes,Yes,No
CUST04273,29.0,male,4,145.75,2455.57,One Year,Bank Transfer,No,Yes,0,No,Yes,No
CUST04274,54.0,male,3,125.48,7157.58,One Year,Bank Transfer,No,No,1,Yes,Yes,Yes
CUST04275,59.0,male,2,34.26,2079.28,Two Year,Bank Transfer,DSL,Yes,1,Yes,Yes,No
CUST04276,34.0,male,9,35.83,1446.36,Month-to-Month,Credit Card,No,Yes,0,No,No,No
CUST04277,54.0,M,0,97.28,7046.31,Two Year,Electronic Check,Fiber Optic,Yes,1,No,No,No
CUST04278,65.0,M,2,64.84,6376.87,Two Year,Electronic Check,Fiber Optic,No,1,No,Yes,No
CUST04279,56.0,male,2,24.54,1660.1,One Year,Mailed Check,No,No,0,No,Yes,Yes
CUST04280,45.0,male,6,90.41,1063.89,Two Year,Bank Transfer,No,No,0,Yes,No,No
CUST04281,58.0,Female,6,70.42,7548.82,Two Year,Credit Card,Fiber Optic,No,0,No,No,Yes
CUST04282,52.0,male,12,33.14,6993.85,One Year,Bank Transfer,Fiber Optic,Yes,1,Yes,No,No
CUST04283,64.0,M,14,124.25,2958.77,One Year,Bank Transfer,Fiber Optic,Yes,0,Yes,Yes,No
CUST04284,65.0,Male,11,138.96,5930.61,Two Year,Electronic Check,Fiber Optic,Yes,1,No,Yes,No
CUST04285,35.0,M,0,118.36,1134.96,One Year,Mailed Check,Fiber Optic,Yes,1,Yes,Yes,No
CUST04286,31.0,Female,2,126.91,4573.29,Month-to-Month,Credit Card,No,Yes,0,No,No,No
CUST04287,52.0,M,12,48.14,188.2,Month-to-Month,Electronic Check,No,No,1,Yes,Yes,No
CUST04288,61.0,Male,7,54.26,3536.58,Month-to-Month,Bank Transfer,DSL,Yes,0,Yes,Yes,No
CUST04289,58.0,male,8,47.11,692.09,Month-to-Month,Electronic Check,DSL,No,0,Yes,No,No
CUST04290,24.0,Male,6,119.46,4286.82,Month-to-Month,Bank Transfer,DSL,No,1,No,No,Yes
CUST04291,58.0,male,6,143.23,3806.7,One Year,Credit Card,No,No,0,No,No,Yes
CUST04292,30.0,male,11,113.19,4010.58,One Year,Electronic Check,DSL,Yes,0,No,No,No
CUST04293,35.0,M,14,134.59,427.08,Month-to-Month,Electronic Check,DSL,No,0,No,No,No
CUST04294,54.0,M,10,103.03,3267.31,Month-to-Month,Electronic Check,No,No,0,Yes,Yes,Yes
CUST04295,30.0,M,7,70.4,,Month-to-Month,Electronic Check,Fiber Optic,No,0,No,Yes,Yes
CUST04296,53.0,Female,5,75.35,3332.85,One Year,Electronic Check,No,No,0,Yes,No,Yes
CUST04297,48.0,M,10,29.79,6442.24,One Year,Credit Card,No,Yes,1,No,Yes,No
CUST04298,19.0,Female,2,24.09,3337.92,Two Year,Mailed Check,Fiber Optic,Yes,0,Yes,No,No
CUST04299,33.0,M,14,110.41,3820.69,Two Year,Credit Card,DSL,Yes,1,Yes,Yes,No
CUST04300,26.0,male,0,77.0,5083.75 ,Two Year,Electronic Check,No,No,0,Yes,No,No
CUST04301,26.0,Female,6,91.79,8557.12,Two Year,Bank Transfer,No,No,0,Yes,No,No
CUST04302,55.0,Male,0,92.5,997.57,One Year,Bank Transfer,Fiber Optic,Yes,1,Yes,Yes,No
CUST04303,28.0,Female,0,56.06,315.57,One Year,Electronic Check,No,Yes,1,Yes,No,No
CUST04304,39.0,Female,8,81.87,5479.46,One Year,Mailed Check,DSL,No,0,No,No,No
CUST04305,50.0,Male,12,81.2,8542.89,One Year,Electronic Check,Fiber Optic,No,0,Yes,No,Yes
CUST04306,53.0,Female,9,70.5,8907.71,Month-to-Month,Credit Card,No,Yes,1,No,Yes,Yes
CUST04307,62.0,male,6,126.69,4367.79,Two Year,Mailed Check,DSL,Yes,1,No,Yes,No
CUST04308,40.0,M,12,78.65,4223.37,One Year,Mailed Check,DSL,No,1,No,No,No
CUST04309,62.0,Male,10,98.47,5811.77,One Year,Credit Card,No,Yes,1,Yes,Yes,No
CUST04310,62.0,M,12,136.42,5009.6,Two Year,Mailed Check,DSL,Yes,0,Yes,Yes,Yes
CUST04311,51.0,male,3,132.61,5714.11,One Year,Electronic Check,Fiber Optic,No,1,Yes,No,No
CUST04312,26.0,Male,5,135.75,7868.51,Month-to-Month,Electronic Check,DSL,Yes,0,Yes,Yes,No
CUST04313,41.0,M,0,55.1,6721.83,One Year,Bank Transfer,Fiber Optic,Yes,1,Yes,No,Yes
CUST04314,25.0,M,6,24.55,4481.96,Two Year,Credit Card,Fiber Optic,No,0,No,No,No
CUST04315,24.0,male,11,53.94,4167.54,Month-to-Month,Mailed Check,Fiber Optic,Yes,1,Yes,No,No
CUST04316,53.0,M,14,56.23,5763.62,Month-to-Month,Mailed Check,No,No,0,No,No,No
CUST04317,35.0,male,5,138.22,4112.24,Two Year,Mailed Check,DSL,Yes,1,Yes,Yes,No
CUST04318,20.0,Female,3,104.4,4130.86 ,Two Year,Electronic Check,No,Yes,1,Yes,No,Yes
CUST04319,45.0,male,6,30.62,166.43,Month-to-Month,Credit Card,No,No,1,No,Yes,Yes
CUST04320,23.0,Female,2,37.6,1583.1,One Year,Electronic Check,Fiber Optic,Yes,1,No,Yes,No
CUST04321,61.0,Male,0,40.24,4406.85,Two Year,Mailed Check,No,Yes,0,Yes,Yes,No
CUST04322,61.0,M,3,101.95,7407.43,Month-to-Month,Electronic Check,DSL,No,1,Yes,No,No
CUST04323,38.0,male,2,115.6,2522.97,Two Year,Mailed Check,No,No,1,No,No,No
CUST04324,45.0,male,0,131.75,4713.34,One Year,Mailed Check,No,Yes,1,Yes,No,No
CUST04325,57.0,M,1,142.28,3117.76,One Year,Electronic Check,Fiber Optic,Yes,0,Yes,No,No
CUST04326,18.0,M,10,46.22,961.14,Month-to-Month,Mailed Check,Fiber Optic,Yes,0,Yes,No,No
CUST04327,53.0,Male,4,60.27,8625.52,One Year,Electronic Check,No,No,1,Yes,No,Yes
CUST04328,38.0,Male,14,51.24,7694.97,One Year,Bank Transfer,Fiber Optic,Yes,0,Yes,No,No
CUST04329,60.0,male,7,66.64,724.86,One Year,Electronic Check,No,Yes,0,Yes,Yes,No
CUST04330,52.0,Male,0,138.91,6483.69,Two Year,Bank Transfer,DSL,No,0,No,Yes,No
CUST04331,30.0,Female,3,94.76,3141.27,Month-to-Month,Bank Transfer,DSL,No,1,Yes,No,No
CUST04332,66.0,Male,13,115.96,8953.75,Month-to-Month,Electronic Check,Fiber Optic,No,0,No,No,No
CUST04333,27.0,Male,3,83.72,2735.54,Month-to-Month,Credit Card,DSL,No,0,Yes,Yes,Yes
CUST04334,61.0,male,4,23.75,2163.87,One Year,Credit Card,DSL,Yes,1,No,No,Yes
CUST04335,64.0,Female,6,28.35,5119.66,Two Year,Electronic Check,No,Yes,1,Yes,Yes,No
CUST04336,27.0,Male,12,89.93,7519.43,Month-to-Month,Electronic Check,Fiber Optic,Yes,1,No,Yes,No
CUST04337,63.0,Female,11,113.44,1748.82,Two Year,Mailed Check,DSL,No,0,No,No,Yes
